GameId,Year,Round,Date,HomeTeam,AwayTeam,HomeTeamScoreFT,AwayTeamScoreFT,Venue,Attendance,MaxTemp,MinTemp,Rainfall
2019R0202,2019,R2,2019-03-29,Sydney,Adelaide,8.14,12.16,S.C.G.,"32,575",28.1,18.5,0.0
2019R0203,2019,R2,2019-03-30,Essendon,St Kilda,9.11,10.16,Docklands,"44,252",17.8,8.4,2.2
2019R0204,2019,R2,2019-03-30,Port Adelaide,Carlton,13.1,11.6,Adelaide Oval,"41,552",17.9,10.8,1.8
2019R0205,2019,R2,2019-03-30,Geelong,Melbourne,20.6,6.1,Kardinia Park,"27,561",16.8,8.3,0.0
2019R0206,2019,R2,2019-03-30,West Coast,Greater Western Sydney,16.8,7.1,Perth Stadium,"54,985",30.7,14.1,0.0
2019R0207,2019,R2,2019-03-31,North Melbourne,Brisbane Lions,13.9,16.11,Docklands,"23,100",19.7,8.8,2.0
2019R0208,2019,R2,2019-03-31,Hawthorn,Western Bulldogs,13.9,16.1,M.C.G.,"39,368",19.7,8.8,2.0
2019R0209,2019,R2,2019-03-31,Gold Coast,Fremantle,7.19,8.1,Carrara,"10,119",24.9,14.9,2.6
2019R0301,2019,R3,2019-04-04,Adelaide,Geelong,10.15,14.15,Adelaide Oval,"45,631",31.6,20.2,0.0
2019R0302,2019,R3,2019-04-05,Melbourne,Essendon,18.4,20.1,M.C.G.,"52,475",28.7,12.1,0.0
2019R0303,2019,R3,2019-04-06,Carlton,Sydney,10.14,14.9,Docklands,"39,290",21.2,15.5,0.0
2019R0304,2019,R3,2019-04-06,Greater Western Sydney,Richmond,19.11,10.16,Sydney Showground,"12,697",30.0,15.8,1.6
2019R0305,2019,R3,2019-04-06,Brisbane Lions,Port Adelaide,16.11,13.12,Gabba,"19,958",27.8,18.8,0.0
2019R0306,2019,R3,2019-04-06,Collingwood,West Coast,11.1,15.8,M.C.G.,"60,878",21.2,15.5,0.0
2019R0307,2019,R3,2019-04-07,Western Bulldogs,Gold Coast,9.14,10.13,Docklands,"22,499",26.8,7.4,0.0
2019R0308,2019,R3,2019-04-07,Hawthorn,North Melbourne,13.9,10.11,M.C.G.,"36,174",26.8,7.4,0.0
2019R0309,2019,R3,2019-04-07,Fremantle,St Kilda,11.5,9.12,Perth Stadium,"38,227",25.9,11.5,0.0
2019R0401,2019,R4,2019-04-11,Sydney,Melbourne,11.12,15.1,S.C.G.,"26,669",20.0,11.7,0.0
2019R0402,2019,R4,2019-04-12,Collingwood,Western Bulldogs,11.12,9.1,M.C.G.,"59,257",25.7,5.6,0.0
2019R0403,2019,R4,2019-04-13,Geelong,Greater Western Sydney,11.9,11.13,Kardinia Park,"28,780",21.8,9.6,0.0
2019R0404,2019,R4,2019-04-13,Essendon,Brisbane Lions,17.1,9.11,M.C.G.,"48,289",21.3,9.2,0.0
2019R0405,2019,R4,2019-04-13,Port Adelaide,Richmond,14.8,15.9,Adelaide Oval,"38,864",23.6,12.8,0.0
2019R0406,2019,R4,2019-04-13,North Melbourne,Adelaide,9.17,8.11,Docklands,"17,207",21.3,9.2,0.0
2019R0407,2019,R4,2019-04-13,West Coast,Fremantle,10.9,7.14,Perth Stadium,"58,219",28.8,18.0,0.0
2019R0408,2019,R4,2019-04-14,Gold Coast,Carlton,8.11,8.9,Carrara,"14,176",26.2,17.3,0.2
2019R0409,2019,R4,2019-04-14,St Kilda,Hawthorn,10.14,10.9,Docklands,"35,883",23.5,10.3,0.0
2019R0501,2019,R5,2019-04-18,Brisbane Lions,Collingwood,8.13,18.15,Gabba,"34,017",28.2,17.7,0.2
2019R0502,2019,R5,2019-04-19,North Melbourne,Essendon,7.16,17.14,Docklands,"48,278",22.8,8.0,0.0
2019R0503,2019,R5,2019-04-19,West Coast,Port Adelaide,8.5,13.17,Perth Stadium,"49,290",17.1,10.5,23.4
2019R0504,2019,R5,2019-04-20,Greater Western Sydney,Fremantle,11.16,16.1,Manuka Oval,"11,277",25.8,9.8,0.0
2019R0505,2019,R5,2019-04-20,Melbourne,St Kilda,7.13,15.5,M.C.G.,"35,558",30.3,7.6,0.0
2019R0506,2019,R5,2019-04-20,Richmond,Sydney,13.11,10.7,Docklands,"40,053",30.3,7.6,0.0
2019R0507,2019,R5,2019-04-21,Western Bulldogs,Carlton,7.15,15.11,Docklands,"35,069",27.2,17.1,0.0
2019R0508,2019,R5,2019-04-21,Adelaide,Gold Coast,18.11,6.1,Adelaide Oval,"40,847",20.0,14.6,0.8
2019R0509,2019,R5,2019-04-22,Hawthorn,Geelong,13.12,17.11,M.C.G.,"66,347",17.2,12.8,1.0
2019R0601,2019,R6,2019-04-24,Richmond,Melbourne,12.13,6.6,M.C.G.,"72,704",23.4,14.0,0.0
2019R0602,2019,R6,2019-04-25,Essendon,Collingwood,10.9,10.13,M.C.G.,"92,241",21.8,8.0,0.0
2019R0603,2019,R6,2019-04-26,Port Adelaide,North Melbourne,12.16,11.6,Adelaide Oval,"36,099",18.7,15.1,0.2
2019R0604,2019,R6,2019-04-27,Gold Coast,Brisbane Lions,9.8,16.15,Carrara,"13,694",27.4,18.2,0.0
2019R0605,2019,R6,2019-04-27,St Kilda,Adelaide,10.8,15.7,Docklands,"28,404",16.2,7.3,4.0
2019R0606,2019,R6,2019-04-27,Sydney,Greater Western Sydney,12.7,18.12,S.C.G.,"29,780",18.9,14.2,0.0
2019R0607,2019,R6,2019-04-27,Fremantle,Western Bulldogs,13.1,9.15,Perth Stadium,"43,732",28.9,9.8,0.0
2019R0608,2019,R6,2019-04-28,Hawthorn,Carlton,13.15,13.1,York Park,"15,888",20.6,10.7,0.0
2019R0609,2019,R6,2019-04-28,Geelong,West Coast,15.14,7.4,Kardinia Park,"28,085",17.6,10.6,0.0
2019R0701,2019,R7,2019-05-03,Collingwood,Port Adelaide,15.18,10.9,Docklands,"37,559",20.7,10.6,0.2
2019R0702,2019,R7,2019-05-04,Melbourne,Hawthorn,11.13,11.8,M.C.G.,"40,864",16.1,11.9,0.4
2019R0703,2019,R7,2019-05-04,Greater Western Sydney,St Kilda,18.6,10.1,Manuka Oval,"12,633",19.0,5.0,0.6
2019R0704,2019,R7,2019-05-04,Brisbane Lions,Sydney,14.19,12.9,Gabba,"20,075",24.2,20.2,0.0
2019R0705,2019,R7,2019-05-04,Western Bulldogs,Richmond,15.9,7.1,Docklands,"36,151",16.1,11.9,0.4
2019R0706,2019,R7,2019-05-04,West Coast,Gold Coast,11.14,8.9,Perth Stadium,"47,497",24.0,11.2,2.0
2019R0707,2019,R7,2019-05-05,Carlton,North Melbourne,8.14,18.12,Docklands,"42,430",17.0,10.0,2.2
2019R0708,2019,R7,2019-05-05,Geelong,Essendon,13.8,7.12,M.C.G.,"63,527",17.0,10.0,2.2
2019R0709,2019,R7,2019-05-05,Adelaide,Fremantle,7.9,5.4,Adelaide Oval,"42,383",18.5,13.1,0.0
2019R0801,2019,R8,2019-05-10,Sydney,Essendon,11.11,10.12,S.C.G.,"26,502",20.9,11.5,0.0
2019R0802,2019,R8,2019-05-11,Carlton,Collingwood,13.9,16.1,M.C.G.,"69,289",16.6,9.0,9.8
2019R0803,2019,R8,2019-05-11,Western Bulldogs,Brisbane Lions,13.14,11.1,Eureka Stadium,"9,039",11.6,5.3,13.0
2019R0804,2019,R8,2019-05-11,Gold Coast,Melbourne,9.6,8.13,Carrara,"9,765",23.0,12.7,0.0
2019R0805,2019,R8,2019-05-11,St Kilda,West Coast,10.1,12.16,Docklands,"24,246",16.6,9.0,9.8
2019R0806,2019,R8,2019-05-11,Port Adelaide,Adelaide,9.14,13.1,Adelaide Oval,"49,675",17.5,11.2,1.0
2019R0807,2019,R8,2019-05-12,North Melbourne,Geelong,11.14,16.8,Docklands,"21,156",17.8,11.1,0.1
2019R0808,2019,R8,2019-05-12,Hawthorn,Greater Western Sydney,10.11,5.8,M.C.G.,"14,636",17.8,11.1,0.1
2019R0809,2019,R8,2019-05-12,Fremantle,Richmond,12.14,17.9,Perth Stadium,"42,641",24.9,7.7,0.0
2019R0901,2019,R9,2019-05-17,West Coast,Melbourne,13.7,9.15,Perth Stadium,"51,162",16.7,5.3,1.8
2019R0902,2019,R9,2019-05-18,Collingwood,St Kilda,17.1,10.11,M.C.G.,"60,702",22.0,4.1,0.0
2019R0903,2019,R9,2019-05-18,Brisbane Lions,Adelaide,13.15,13.14,Gabba,"20,405",23.8,15.4,1.6
2019R0904,2019,R9,2019-05-18,Geelong,Western Bulldogs,21.7,13.11,Kardinia Park,"31,373",18.8,4.8,0.0
2019R0905,2019,R9,2019-05-18,Essendon,Fremantle,8.12,7.11,Docklands,"29,176",22.0,4.1,0.0
2019R0906,2019,R9,2019-05-18,North Melbourne,Sydney,10.12,11.11,Bellerive Oval,"12,799",19.2,10.9,0.0
2019R0907,2019,R9,2019-05-19,Port Adelaide,Gold Coast,13.11,7.9,Adelaide Oval,"26,129",23.2,18.1,0.0
2019R0908,2019,R9,2019-05-19,Richmond,Hawthorn,14.11,8.11,M.C.G.,"64,936",21.8,7.1,0.0
2019R0909,2019,R9,2019-05-19,Greater Western Sydney,Carlton,20.18,7.3,Sydney Showground,"9,599",23.8,11.7,0.0
2019R1001,2019,R10,2019-05-24,Sydney,Collingwood,11.7,11.14,S.C.G.,"34,649",25.9,13.8,0.0
2019R1002,2019,R10,2019-05-25,Hawthorn,Port Adelaide,12.8,6.13,York Park,"11,637",15.4,10.9,12.4
2019R1003,2019,R10,2019-05-25,Western Bulldogs,North Melbourne,13.12,18.7,Docklands,"26,156",19.1,13.1,2.4
2019R1004,2019,R10,2019-05-25,Adelaide,West Coast,10.13,13.7,Adelaide Oval,"41,630",17.0,11.9,1.8
2019R1005,2019,R10,2019-05-25,Richmond,Essendon,10.13,6.14,M.C.G.,"80,176",19.1,13.1,2.4
2019R1006,2019,R10,2019-05-25,Gold Coast,Geelong,9.1,13.13,Carrara,"13,144",23.7,15.5,0.0
2019R1007,2019,R10,2019-05-26,Melbourne,Greater Western Sydney,10.8,14.1,M.C.G.,"20,023",14.5,7.1,8.0
2019R1008,2019,R10,2019-05-26,St Kilda,Carlton,9.14,8.7,Docklands,"35,058",14.5,7.1,8.0
2019R1009,2019,R10,2019-05-26,Fremantle,Brisbane Lions,10.13,10.12,Perth Stadium,"36,383",21.7,5.3,0.0
2019R1101,2019,R11,2019-05-31,North Melbourne,Richmond,15.9,9.8,Docklands,"29,326",13.7,6.9,2.4
2019R1102,2019,R11,2019-06-01,Collingwood,Fremantle,11.9,11.13,M.C.G.,"41,774",14.5,11.1,2.2
2019R1103,2019,R11,2019-06-01,Greater Western Sydney,Gold Coast,19.12,6.7,Sydney Showground,"7,581",18.9,7.6,0.0
2019R1104,2019,R11,2019-06-01,Geelong,Sydney,13.7,8.15,Kardinia Park,"29,021",15.0,11.5,0.4
2019R1105,2019,R11,2019-06-01,Brisbane Lions,Hawthorn,12.13,10.6,Gabba,"25,051",22.9,7.6,0.0
2019R1106,2019,R11,2019-06-01,Melbourne,Adelaide,12.16,14.6,Marrara Oval,"10,634",30.2,19.7,0.0
2019R1107,2019,R11,2019-06-02,St Kilda,Port Adelaide,9.15,22.7,Jiangwan Stadium,"9,412",,,
2019R1108,2019,R11,2019-06-02,Essendon,Carlton,11.8,4.9,M.C.G.,"50,423",14.3,10.3,0.2
2019R1109,2019,R11,2019-06-02,West Coast,Western Bulldogs,21.7,10.12,Perth Stadium,"53,195",24.5,5.9,0.0
2019R1201,2019,R12,2019-06-07,Richmond,Geelong,5.7,16.8,M.C.G.,"65,214",17.4,10.4,0.0
2019R1202,2019,R12,2019-06-08,Carlton,Brisbane Lions,11.12,9.9,Docklands,"32,211",18.5,5.0,0.1
2019R1203,2019,R12,2019-06-08,Gold Coast,North Melbourne,11.6,14.15,Carrara,"9,305",19.6,15.1,1.2
2019R1204,2019,R12,2019-06-08,Adelaide,Greater Western Sydney,12.1,9.7,Adelaide Oval,"41,710",16.8,3.6,0.0
2019R1205,2019,R12,2019-06-09,Sydney,West Coast,18.8,10.11,S.C.G.,"36,640",22.0,10.3,0.0
2019R1206,2019,R12,2019-06-10,Collingwood,Melbourne,15.8,7.15,M.C.G.,"74,036",18.3,11.3,4.6
2019R1301,2019,R13,2019-06-13,Adelaide,Richmond,15.11,9.14,Adelaide Oval,"40,837",16.9,9.9,0.8
2019R1302,2019,R13,2019-06-14,Essendon,Hawthorn,14.12,11.11,Docklands,"44,846",16.8,9.1,2.2
2019R1303,2019,R13,2019-06-15,Gold Coast,St Kilda,11.1,11.14,Riverway Stadium,"7,243",27.2,16.2,0.0
2019R1304,2019,R13,2019-06-15,Fremantle,Port Adelaide,15.1,12.7,Perth Stadium,"37,451",18.6,7.5,8.8
2019R1305,2019,R13,2019-06-15,Carlton,Western Bulldogs,15.1,15.13,Docklands,"35,479",15.5,8.1,3.6
2019R1306,2019,R13,2019-06-16,North Melbourne,Greater Western Sydney,10.8,14.7,Bellerive Oval,"7,832",12.8,3.2,0.2
2019R1401,2019,R14,2019-06-20,West Coast,Essendon,14.22,11.5,Perth Stadium,"52,810",19.7,4.4,0.0
2019R1402,2019,R14,2019-06-21,Sydney,Hawthorn,12.1,9.9,S.C.G.,"29,553",14.9,7.3,0.0
2019R1403,2019,R14,2019-06-22,Melbourne,Fremantle,13.7,11.5,M.C.G.,"20,211",11.9,5.1,1.8
2019R1404,2019,R14,2019-06-22,St Kilda,Brisbane Lions,8.11,17.13,Docklands,"22,885",11.9,5.1,1.8
2019R1405,2019,R14,2019-06-22,Port Adelaide,Geelong,9.13,8.8,Adelaide Oval,"37,726",15.0,1.8,0.0
2019R1406,2019,R14,2019-06-23,Western Bulldogs,Collingwood,10.13,13.4,Docklands,"39,836",9.8,1.4,0.0
2019R1501,2019,R15,2019-06-27,Essendon,Greater Western Sydney,12.5,10.11,Docklands,"25,195",16.8,4.7,0.0
2019R1502,2019,R15,2019-06-28,Geelong,Adelaide,14.12,10.9,Kardinia Park,"28,108",18.5,9.5,0.0
2019R1503,2019,R15,2019-06-29,Hawthorn,West Coast,9.17,11.11,M.C.G.,"31,895",16.8,12.7,1.2
2019R1504,2019,R15,2019-06-29,Sydney,Gold Coast,14.9,7.9,S.C.G.,"26,194",21.4,8.6,0.0
2019R1505,2019,R15,2019-06-29,Collingwood,North Melbourne,5.7,11.15,Docklands,"38,801",16.8,12.7,1.2
2019R1506,2019,R15,2019-06-29,Port Adelaide,Western Bulldogs,5.11,10.6,Adelaide Oval,"25,623",14.1,10.8,13.0
2019R1507,2019,R15,2019-06-30,St Kilda,Richmond,10.1,16.7,Docklands,"40,962",13.5,7.6,7.2
2019R1508,2019,R15,2019-06-30,Brisbane Lions,Melbourne,15.17,11.8,Gabba,"24,809",25.0,12.6,0.6
2019R1509,2019,R15,2019-06-30,Fremantle,Carlton,11.9,11.13,Perth Stadium,"37,293",16.0,10.6,0.4
2019R1601,2019,R16,2019-07-05,Hawthorn,Collingwood,9.13,9.9,M.C.G.,"66,407",17.3,1.4,0.0
2019R1602,2019,R16,2019-07-06,Essendon,Sydney,11.1,9.12,M.C.G.,"60,199",18.0,4.3,0.4
2019R1603,2019,R16,2019-07-06,Gold Coast,Richmond,9.4,23.12,Carrara,"16,031",21.0,16.6,3.2
2019R1604,2019,R16,2019-07-06,Adelaide,Port Adelaide,5.14,15.11,Adelaide Oval,"50,544",21.9,14.9,0.0
2019R1605,2019,R16,2019-07-06,Western Bulldogs,Geelong,10.11,7.13,Docklands,"35,641",18.0,4.3,0.4
2019R1606,2019,R16,2019-07-06,Fremantle,West Coast,2.19,19.8,Perth Stadium,"56,358",18.2,6.8,11.2
2019R1607,2019,R16,2019-07-07,Carlton,Melbourne,15.1,15.15,M.C.G.,"55,593",16.8,7.2,0.0
2019R1608,2019,R16,2019-07-07,North Melbourne,St Kilda,17.1,11.7,Bellerive Oval,"10,696",12.2,3.8,0.0
2019R1609,2019,R16,2019-07-07,Greater Western Sydney,Brisbane Lions,11.8,14.1,Sydney Showground,"12,268",19.3,11.2,0.0
2019R1701,2019,R17,2019-07-12,West Coast,Collingwood,12.5,11.12,Perth Stadium,"56,251",18.7,4.4,0.0
2019R1702,2019,R17,2019-07-13,Sydney,Carlton,8.14,9.15,S.C.G.,"32,570",16.2,11.3,0.1
2019R1703,2019,R17,2019-07-13,Hawthorn,Fremantle,12.12,8.5,York Park,"13,006",12.9,1.3,0.8
2019R1704,2019,R17,2019-07-13,Essendon,North Melbourne,12.14,12.9,Docklands,"45,682",11.8,6.0,3.0
2019R1705,2019,R17,2019-07-13,Gold Coast,Adelaide,8.8,23.13,Carrara,"8,741",24.0,12.2,0.0
2019R1706,2019,R17,2019-07-13,Geelong,St Kilda,12.12,8.9,Kardinia Park,"24,035",12.7,5.7,3.2
2019R1707,2019,R17,2019-07-14,Richmond,Greater Western Sydney,13.16,9.13,M.C.G.,"38,986",13.2,5.7,1.4
2019R1708,2019,R17,2019-07-14,Western Bulldogs,Melbourne,10.14,9.12,Docklands,"26,781",13.2,5.7,1.4
2019R1709,2019,R17,2019-07-14,Port Adelaide,Brisbane Lions,6.13,14.13,Adelaide Oval,"33,118",13.6,10.0,3.6
2019R1801,2019,R18,2019-07-19,Adelaide,Essendon,10.15,15.6,Adelaide Oval,"47,735",18.0,6.9,0.0
2019R1802,2019,R18,2019-07-20,Richmond,Port Adelaide,15.11,9.9,M.C.G.,"41,642",16.1,5.9,0.0
2019R1803,2019,R18,2019-07-20,Carlton,Gold Coast,15.9,11.9,Docklands,"31,765",16.1,5.9,0.0
2019R1804,2019,R18,2019-07-20,Greater Western Sydney,Collingwood,19.8,11.9,Sydney Showground,"15,467",20.6,3.2,0.0
2019R1805,2019,R18,2019-07-20,Brisbane Lions,North Melbourne,12.15,12.3,Gabba,"23,833",23.1,7.9,0.0
2019R1806,2019,R18,2019-07-20,Fremantle,Sydney,7.1,7.9,Perth Stadium,"33,594",17.7,8.8,13.2
2019R1807,2019,R18,2019-07-21,Geelong,Hawthorn,8.13,12.13,M.C.G.,"53,636",14.9,9.8,0.0
2019R1808,2019,R18,2019-07-21,Melbourne,West Coast,11.12,14.7,Traeger Park,"7,164",21.8,12.4,0.0
2019R1809,2019,R18,2019-07-21,St Kilda,Western Bulldogs,17.14,14.5,Docklands,"21,705",14.9,9.8,0.0
2019R1901,2019,R19,2019-07-26,Collingwood,Richmond,9.12,14.14,M.C.G.,"78,722",12.8,10.1,0.0
2019R1902,2019,R19,2019-07-27,Hawthorn,Brisbane Lions,7.18,13.9,York Park,"15,157",11.6,0.2,0.2
2019R1903,2019,R19,2019-07-27,Carlton,Adelaide,13.9,9.6,M.C.G.,"38,369",15.0,7.6,8.0
2019R1904,2019,R19,2019-07-27,West Coast,North Melbourne,18.13,10.12,Perth Stadium,"54,376",20.3,11.4,10.4
2019R1905,2019,R19,2019-07-27,St Kilda,Melbourne,15.14,13.7,Docklands,"22,854",15.0,7.6,8.0
2019R1906,2019,R19,2019-07-27,Port Adelaide,Greater Western Sydney,7.13,8.8,Adelaide Oval,"27,591",15.5,6.9,0.0
2019R1907,2019,R19,2019-07-28,Western Bulldogs,Fremantle,16.17,9.12,Docklands,"21,181",15.0,5.6,2.0
2019R1908,2019,R19,2019-07-28,Sydney,Geelong,12.8,16.11,S.C.G.,"32,911",19.4,8.7,0.0
2019R1909,2019,R19,2019-07-28,Gold Coast,Essendon,15.6,16.1,Carrara,"15,759",23.2,13.0,0.0
2019R2001,2019,R20,2019-08-02,North Melbourne,Hawthorn,12.14,9.1,Docklands,"33,226",12.9,8.5,0.6
2019R2002,2019,R20,2019-08-03,Essendon,Port Adelaide,9.13,19.12,Docklands,"42,940",13.5,9.8,0.2
2019R2003,2019,R20,2019-08-03,Greater Western Sydney,Sydney,12.11,12.9,Sydney Showground,"16,116",22.1,5.1,0.0
2019R2004,2019,R20,2019-08-03,Fremantle,Geelong,14.11,9.7,Perth Stadium,"36,310",22.3,12.1,0.0
2019R2005,2019,R20,2019-08-03,Melbourne,Richmond,9.6,13.15,M.C.G.,"37,254",13.5,9.8,0.2
2019R2006,2019,R20,2019-08-03,Adelaide,St Kilda,14.8,10.1,Adelaide Oval,"39,984",13.6,9.0,0.0
2019R2007,2019,R20,2019-08-04,Collingwood,Gold Coast,18.12,8.3,M.C.G.,"33,577",12.8,8.0,1.2
2019R2008,2019,R20,2019-08-04,Carlton,West Coast,11.9,15.9,Docklands,"32,802",12.8,8.0,1.2
2019R2009,2019,R20,2019-08-04,Brisbane Lions,Western Bulldogs,14.14,11.14,Gabba,"25,831",24.0,10.4,0.0
2019R2101,2019,R21,2019-08-09,Greater Western Sydney,Hawthorn,4.5,13.7,Manuka Oval,"11,741",8.7,4.1,6.6
2019R2102,2019,R21,2019-08-10,Melbourne,Collingwood,7.11,10.1,M.C.G.,"31,903",12.7,2.9,4.8
2019R2103,2019,R21,2019-08-10,Port Adelaide,Sydney,15.13,7.14,Adelaide Oval,"29,568",13.1,7.9,5.8
2019R2104,2019,R21,2019-08-10,Brisbane Lions,Gold Coast,22.12,8.5,Gabba,"22,530",22.9,16.0,0.0
2019R2105,2019,R21,2019-08-10,Essendon,Western Bulldogs,4.9,21.11,Docklands,"41,816",12.7,2.9,4.8
2019R2106,2019,R21,2019-08-10,Geelong,North Melbourne,9.15,1.8,Kardinia Park,"21,664",12.6,3.3,5.6
2019R2107,2019,R21,2019-08-11,St Kilda,Fremantle,10.12,10.9,Docklands,"17,715",13.3,3.9,6.8
2019R2108,2019,R21,2019-08-11,Richmond,Carlton,11.7,6.9,M.C.G.,"51,039",13.3,3.9,6.8
2019R2109,2019,R21,2019-08-11,West Coast,Adelaide,13.12,12.8,Perth Stadium,"54,994",22.5,10.2,0.0
2019R2201,2019,R22,2019-08-16,Melbourne,Sydney,5.12,15.5,M.C.G.,"23,700",17.0,8.9,0.4
2019R2202,2019,R22,2019-08-17,Carlton,St Kilda,11.12,10.8,M.C.G.,"51,786",15.5,4.6,4.0
2019R2203,2019,R22,2019-08-17,Brisbane Lions,Geelong,10.15,10.14,Gabba,"35,608",27.7,10.2,0.0
2019R2204,2019,R22,2019-08-17,Adelaide,Collingwood,6.12,17.12,Adelaide Oval,"48,175",18.7,5.5,0.0
2019R2205,2019,R22,2019-08-17,North Melbourne,Port Adelaide,22.12,8.1,Docklands,"17,063",15.5,4.6,4.0
2019R2206,2019,R22,2019-08-17,Fremantle,Essendon,7.13,13.9,Perth Stadium,"47,833",16.1,6.7,26.6
2019R2207,2019,R22,2019-08-18,Richmond,West Coast,13.1,13.4,M.C.G.,"57,415",17.8,7.8,0.1
2019R2208,2019,R22,2019-08-18,Greater Western Sydney,Western Bulldogs,9.11,19.12,Sydney Showground,"10,139",22.5,5.5,0.0
2019R2209,2019,R22,2019-08-18,Hawthorn,Gold Coast,18.1,7.6,Docklands,"31,331",17.8,7.8,0.1
2019R2301,2019,R23,2019-08-23,Collingwood,Essendon,10.16,10.5,M.C.G.,"85,405",14.8,2.2,0.0
2019R2302,2019,R23,2019-08-24,Sydney,St Kilda,17.7,8.16,S.C.G.,"33,722",25.9,6.1,0.0
2019R2303,2019,R23,2019-08-24,North Melbourne,Melbourne,13.1,12.11,Bellerive Oval,"8,202",17.9,7.9,0.0
2019R2304,2019,R23,2019-08-24,Geelong,Carlton,19.15,8.13,Kardinia Park,"31,669",19.3,6.4,0.0
2019R2305,2019,R23,2019-08-24,Gold Coast,Greater Western Sydney,7.13,20.7,Carrara,"7,610",21.8,11.8,0.0
2019R2306,2019,R23,2019-08-24,West Coast,Hawthorn,9.13,16.9,Perth Stadium,"55,859",16.9,3.6,0.2
2019R2307,2019,R23,2019-08-25,Western Bulldogs,Adelaide,18.13,13.9,Eureka Stadium,"9,560",9.2,2.0,0.8
2019R2308,2019,R23,2019-08-25,Richmond,Brisbane Lions,12.1,8.7,M.C.G.,"76,995",13.1,4.1,1.2
2019R2309,2019,R23,2019-08-25,Port Adelaide,Fremantle,15.2,10.7,Adelaide Oval,"27,504",13.3,3.9,0.0
2019EF01,2019,EF,2019-09-05,West Coast,Essendon,17.14,9.7,Perth Stadium,"59,216",16.9,3.2,0.0
2019QF01,2019,QF,2019-09-06,Geelong,Collingwood,7.9,9.7,M.C.G.,"93,436",15.8,10.0,3.0
2019EF02,2019,EF,2019-09-07,Greater Western Sydney,Western Bulldogs,16.17,8.7,Sydney Showground,"19,218",19.6,8.9,0.4
2019QF02,2019,QF,2019-09-07,Brisbane Lions,Richmond,8.17,18.4,Gabba,"37,478",26.4,16.9,0.0
2019SF01,2019,SF,2019-09-13,Geelong,West Coast,13.1,10.8,M.C.G.,"51,813",18.4,7.9,0.0
2019SF02,2019,SF,2019-09-14,Brisbane Lions,Greater Western Sydney,11.14,12.11,Gabba,"30,034",30.5,12.0,0.0
2019PF01,2019,PF,2019-09-20,Richmond,Geelong,12.13,9.12,M.C.G.,"94,423",24.9,16.8,0.0
2019PF02,2019,PF,2019-09-21,Collingwood,Greater Western Sydney,7.1,8.8,M.C.G.,"77,828",19.6,18.3,0.2
2019GF01,2019,GF,2019-09-28,Richmond,Greater Western Sydney,17.12,3.7,M.C.G.,"100,014",14.9,4.8,0.0
2020R0101,2020,R1,2020-03-19,Richmond,Carlton,16.9,12.9,M.C.G.,0,30.0,18.7,0.0
2020R0102,2020,R1,2020-03-20,Western Bulldogs,Collingwood,5.4,13.8,Docklands,0,24.1,13.0,0.0
2020R0103,2020,R1,2020-03-21,Essendon,Fremantle,9.9,8.9,Docklands,0,18.7,13.0,0.4
2020R0104,2020,R1,2020-03-21,Adelaide,Sydney,11.5,11.8,Adelaide Oval,0,21.4,11.2,0.0
2020R0105,2020,R1,2020-03-21,Gold Coast,Port Adelaide,4.5,10.16,Carrara,0,31.3,20.6,0.0
2020R0106,2020,R1,2020-03-21,Greater Western Sydney,Geelong,17.3,11.7,Sydney Showground,0,26.3,16.5,0.0
2020R0107,2020,R1,2020-03-22,North Melbourne,St Kilda,8.8,7.12,Docklands,0,18.4,11.6,0.2
2020R0108,2020,R1,2020-03-22,Hawthorn,Brisbane Lions,14.6,9.8,M.C.G.,0,18.4,11.6,0.2
2020R0109,2020,R1,2020-03-22,West Coast,Melbourne,12.6,7.9,Perth Stadium,0,31.8,18.8,0.0
2020R0201,2020,R2,2020-06-11,Collingwood,Richmond,5.6,5.6,M.C.G.,0,16.2,3.0,0.0
2020R0202,2020,R2,2020-06-12,Geelong,Hawthorn,17.6,7.5,Kardinia Park,0,14.8,2.2,0.0
2020R0203,2020,R2,2020-06-13,Brisbane Lions,Fremantle,12.9,10.9,Gabba,0,24.7,13.4,0.0
2020R0204,2020,R2,2020-06-13,Carlton,Melbourne,7.11,8.6,Docklands,0,15.5,6.8,0.0
2020R0205,2020,R2,2020-06-13,Port Adelaide,Adelaide,17.8,5.5,Adelaide Oval,"2,240",14.9,10.4,0.6
2020R0206,2020,R2,2020-06-13,Gold Coast,West Coast,14.6,6.1,Carrara,0,22.7,14.3,0.0
2020R0207,2020,R2,2020-06-14,Greater Western Sydney,North Melbourne,8.12,12.8,Sydney Showground,350,21.5,12.1,7.4
2020R0208,2020,R2,2020-06-14,Sydney,Essendon,11.7,12.7,S.C.G.,337,22.1,13.4,9.6
2020R0209,2020,R2,2020-06-14,St Kilda,Western Bulldogs,14.4,7.7,Docklands,0,13.9,9.5,5.8
2020R0301,2020,R3,2020-06-18,Richmond,Hawthorn,5.9,11.5,M.C.G.,0,15.9,2.8,0.0
2020R0302,2020,R3,2020-06-19,Western Bulldogs,Greater Western Sydney,8.9,4.9,Docklands,0,16.3,8.2,0.0
2020R0303,2020,R3,2020-06-20,North Melbourne,Sydney,8.12,10.11,Docklands,0,16.3,11.5,2.0
2020R0304,2020,R3,2020-06-20,Collingwood,St Kilda,12.9,5.7,M.C.G.,0,16.3,11.5,2.0
